True Emotion,Predicted Emotion,Time Taken (s),Average Time(s),Count,Gender,Model Name,WAV File,Accuracy,,,,,,
fru,"hap
",29.24165916,0.221527721,132,M,sharegpt4video-8b,Ses01M_script02_2_M014,0,,,,,,
fru,neu,2.114508152,0.016019001,132,M,VideoLLaMA2-7B,Ses01M_script02_2_M014,0,,,,,,
fru,hap,10.79424644,0.124071798,87,M,MiniCPM-V-2_6,Ses01M_script02_2_M015,0,,,,,,
fru,"hap
",17.90258074,0.20577679,87,M,sharegpt4video-8b,Ses01M_script02_2_M015,0,,,,,,
fru,neu,1.523559093,0.017512173,87,M,VideoLLaMA2-7B,Ses01M_script02_2_M015,0,,,,,,
fru,sur,12.24976826,0.130316684,94,M,MiniCPM-V-2_6,Ses01M_script02_2_M016,0,,,,,,
fru,"hap
",20.56076741,0.218731568,94,M,sharegpt4video-8b,Ses01M_script02_2_M016,0,,,,,,
fru,hap,1.728418112,0.018387427,94,M,VideoLLaMA2-7B,Ses01M_script02_2_M016,0,,,,,,
fru,neu,9.93129158,0.128977813,77,M,MiniCPM-V-2_6,Ses01M_script02_2_M017,0,,,,,,
fru,"hap
",17.07900548,0.221805266,77,M,sharegpt4video-8b,Ses01M_script02_2_M017,0,,,,,,
fru,neu,1.125343323,0.014614848,77,M,VideoLLaMA2-7B,Ses01M_script02_2_M017,0,,,,,,
fru,neu,29.77935743,0.121054299,246,M,MiniCPM-V-2_6,Ses01M_script02_2_M018,0,,,,,,
fru,"hap
",51.40610337,0.2089679,246,M,sharegpt4video-8b,Ses01M_script02_2_M018,0,,,,,,
fru,neu,3.246801376,0.01319838,246,M,VideoLLaMA2-7B,Ses01M_script02_2_M018,0,,,,,,
neu,hap,31.05576396,0.122266787,254,M,MiniCPM-V-2_6,Ses01M_script02_2_M019,0,,,,,,
neu,"hap
",52.3210969,0.20598857,254,M,sharegpt4video-8b,Ses01M_script02_2_M019,0,,,,,,
neu,neu,3.202382803,0.012607806,254,M,VideoLLaMA2-7B,Ses01M_script02_2_M019,1,,,,,,
neu,neu,36.86107898,0.12495281,295,M,MiniCPM-V-2_6,Ses01M_script02_2_M020,1,,,,,,
neu,"hap
",60.37728572,0.204668765,295,M,sharegpt4video-8b,Ses01M_script02_2_M020,0,,,,,,
neu,neu,4.569644928,0.015490322,295,M,VideoLLaMA2-7B,Ses01M_script02_2_M020,1,,,,,,
neu,fru,18.15009737,0.127817587,142,M,MiniCPM-V-2_6,Ses01M_script02_2_M021,0,,,,,,
neu,"hap
",29.29620314,0.20631129,142,M,sharegpt4video-8b,Ses01M_script02_2_M021,0,,,,,,
neu,neu,2.148696423,0.015131665,142,M,VideoLLaMA2-7B,Ses01M_script02_2_M021,1,,,,,,
neu,fru,13.50833869,0.128650845,105,M,MiniCPM-V-2_6,Ses01M_script02_2_M022,0,,,,,,
neu,"hap
",22.52711749,0.214543976,105,M,sharegpt4video-8b,Ses01M_script02_2_M022,0,,,,,,
neu,neu,1.740666628,0.016577777,105,M,VideoLLaMA2-7B,Ses01M_script02_2_M022,1,,,,,,
neu,neu,51.65662766,0.124174586,416,M,MiniCPM-V-2_6,Ses01M_script02_2_M023,1,,,,,,
neu,"hap
",83.98306394,0.201882365,416,M,sharegpt4video-8b,Ses01M_script02_2_M023,0,,,,,,
neu,neu,6.356812,0.015280798,416,M,VideoLLaMA2-7B,Ses01M_script02_2_M023,1,,,,,,
xxx,neu,12.85547185,0.120144597,107,M,MiniCPM-V-2_6,Ses01M_script02_2_M024,0,,,,,,
xxx,"hap
",22.98930812,0.214853347,107,M,sharegpt4video-8b,Ses01M_script02_2_M024,0,,,,,,
xxx,neu,1.750230074,0.01635729,107,M,VideoLLaMA2-7B,Ses01M_script02_2_M024,0,,,,,,
neu,neu,16.7180326,0.128600251,130,M,MiniCPM-V-2_6,Ses01M_script02_2_M025,1,,,,,,
neu,"hap
",26.93801451,0.207215496,130,M,sharegpt4video-8b,Ses01M_script02_2_M025,0,,,,,,
neu,neu,2.118195772,0.016293814,130,M,VideoLLaMA2-7B,Ses01M_script02_2_M025,1,,,,,,
xxx,fru,9.898160934,0.128547545,77,M,MiniCPM-V-2_6,Ses01M_script02_2_M026,0,,,,,,
xxx,"hap
",17.7136004,0.230046758,77,M,sharegpt4video-8b,Ses01M_script02_2_M026,0,,,,,,
xxx,hap,1.369337797,0.017783608,77,M,VideoLLaMA2-7B,Ses01M_script02_2_M026,0,,,,,,
neu,fru,11.00186801,0.129433741,85,M,MiniCPM-V-2_6,Ses01M_script02_2_M027,0,,,,,,
neu,"hap
",17.59990978,0.207057762,85,M,sharegpt4video-8b,Ses01M_script02_2_M027,0,,,,,,
neu,neu,1.328842163,0.015633437,85,M,VideoLLaMA2-7B,Ses01M_script02_2_M027,1,,,,,,
neu,neu,11.25910759,0.127944404,88,M,MiniCPM-V-2_6,Ses01M_script02_2_M028,1,,,,,,
neu,"hap
",19.66897702,0.223511103,88,M,sharegpt4video-8b,Ses01M_script02_2_M028,0,,,,,,
neu,neu,1.519235373,0.017264038,88,M,VideoLLaMA2-7B,Ses01M_script02_2_M028,1,,,,,,
neu,neu,17.18065453,0.127264108,135,M,MiniCPM-V-2_6,Ses01M_script02_2_M029,1,,,,,,
neu,"hap
",27.34103465,0.202526183,135,M,sharegpt4video-8b,Ses01M_script02_2_M029,0,,,,,,
neu,neu,2.081110954,0.015415637,135,M,VideoLLaMA2-7B,Ses01M_script02_2_M029,1,,,,,,
neu,neu,17.61855626,0.129548208,136,M,MiniCPM-V-2_6,Ses01M_script02_2_M030,1,,,,,,
neu,"hap
",29.93354988,0.220099631,136,M,sharegpt4video-8b,Ses01M_script02_2_M030,0,,,,,,
neu,neu,2.097279072,0.01542117,136,M,VideoLLaMA2-7B,Ses01M_script02_2_M030,1,,,,,,
fru,neu,19.30754709,0.119182389,162,M,MiniCPM-V-2_6,Ses01M_script02_2_M031,0,,,,,,
fru,"hap
",34.60802078,0.213629758,162,M,sharegpt4video-8b,Ses01M_script02_2_M031,0,,,,,,
fru,neu,2.560992479,0.015808596,162,M,VideoLLaMA2-7B,Ses01M_script02_2_M031,0,,,,,,
fru,neu,6.674196243,0.125928231,53,M,MiniCPM-V-2_6,Ses01M_script02_2_M032,0,,,,,,
fru,"hap
",11.13584828,0.210110345,53,M,sharegpt4video-8b,Ses01M_script02_2_M032,0,,,,,,
fru,neu,0.798568964,0.015067339,53,M,VideoLLaMA2-7B,Ses01M_script02_2_M032,0,,,,,,
ang,neu,25.40061593,0.125126187,203,M,MiniCPM-V-2_6,Ses01M_script02_2_M033,0,,,,,,
ang,"hap
",44.61781049,0.21979217,203,M,sharegpt4video-8b,Ses01M_script02_2_M033,0,,,,,,
ang,neu,2.70178771,0.013309299,203,M,VideoLLaMA2-7B,Ses01M_script02_2_M033,0,,,,,,
fru,neu,8.54381299,0.117038534,73,M,MiniCPM-V-2_6,Ses01M_script02_2_M034,0,,,,,,
fru,"hap
",15.22911119,0.208617962,73,M,sharegpt4video-8b,Ses01M_script02_2_M034,0,,,,,,
fru,neu,1.185622454,0.016241403,73,M,VideoLLaMA2-7B,Ses01M_script02_2_M034,0,,,,,,
ang,neu,54.73198462,0.127580384,429,M,MiniCPM-V-2_6,Ses01M_script02_2_M035,0,,,,,,
ang,"hap
",85.14875174,0.198481939,429,M,sharegpt4video-8b,Ses01M_script02_2_M035,0,,,,,,
ang,neu,5.734654427,0.013367493,429,M,VideoLLaMA2-7B,Ses01M_script02_2_M035,0,,,,,,
xxx,neu,36.29426861,0.121792848,298,M,MiniCPM-V-2_6,Ses01M_script02_2_M036,0,,,,,,
xxx,"hap
",57.00769448,0.191300988,298,M,sharegpt4video-8b,Ses01M_script02_2_M036,0,,,,,,
xxx,neu,4.242619038,0.014236977,298,M,VideoLLaMA2-7B,Ses01M_script02_2_M036,0,,,,,,
sad,hap,59.14812255,0.132322422,447,M,MiniCPM-V-2_6,Ses01M_script02_2_M037,0,,,,,,
sad,"hap
",89.78027773,0.200850733,447,M,sharegpt4video-8b,Ses01M_script02_2_M037,0,,,,,,
sad,hap,5.836443186,0.01305692,447,M,VideoLLaMA2-7B,Ses01M_script02_2_M037,0,,,,,,
sad,neu,26.22899246,0.121995314,215,M,MiniCPM-V-2_6,Ses01M_script02_2_M038,0,,,,,,
sad,"hap
",46.08221483,0.214335883,215,M,sharegpt4video-8b,Ses01M_script02_2_M038,0,,,,,,
sad,neu,3.49963069,0.016277352,215,M,VideoLLaMA2-7B,Ses01M_script02_2_M038,0,,,,,,
neu,neu,4.970151424,0.118336939,42,M,MiniCPM-V-2_6,Ses01M_script02_2_M039,1,,,,,,
neu,"hap
",8.268248558,0.196863061,42,M,sharegpt4video-8b,Ses01M_script02_2_M039,0,,,,,,
neu,neu,0.825817823,0.019662329,42,M,VideoLLaMA2-7B,Ses01M_script02_2_M039,1,,,,,,
neu,neu,5.875761986,0.11751524,50,M,MiniCPM-V-2_6,Ses01M_script02_2_M040,1,,,,,,
neu,"hap
",10.69772625,0.213954525,50,M,sharegpt4video-8b,Ses01M_script02_2_M040,0,,,,,,
neu,neu,0.907646894,0.018152938,50,M,VideoLLaMA2-7B,Ses01M_script02_2_M040,1,,,,,,
sad,neu,12.05435276,0.132465415,91,M,MiniCPM-V-2_6,Ses01M_script02_2_M041,0,,,,,,
sad,"hap
",20.59959078,0.226369129,91,M,sharegpt4video-8b,Ses01M_script02_2_M041,0,,,,,,
sad,neu,1.756259203,0.019299552,91,M,VideoLLaMA2-7B,Ses01M_script02_2_M041,0,,,,,,
sad,neu,13.28800106,0.13027452,102,M,MiniCPM-V-2_6,Ses01M_script02_2_M042,0,,,,,,
sad,"hap
",20.14896822,0.197538904,102,M,sharegpt4video-8b,Ses01M_script02_2_M042,0,,,,,,
sad,neu,1.711435795,0.016778782,102,M,VideoLLaMA2-7B,Ses01M_script02_2_M042,0,,,,,,
sad,neu,16.97927475,0.130609806,130,M,MiniCPM-V-2_6,Ses01M_script02_2_M043,0,,,,,,
sad,"hap
",29.82630372,0.229433106,130,M,sharegpt4video-8b,Ses01M_script02_2_M043,0,,,,,,
sad,neu,2.025882959,0.015583715,130,M,VideoLLaMA2-7B,Ses01M_script02_2_M043,0,,,,,,
sad,neu,25.48322678,0.126154588,202,M,MiniCPM-V-2_6,Ses01M_script02_2_M044,0,,,,,,
sad,"hap
",45.21041107,0.223813916,202,M,sharegpt4video-8b,Ses01M_script02_2_M044,0,,,,,,
sad,neu,3.035127401,0.015025383,202,M,VideoLLaMA2-7B,Ses01M_script02_2_M044,0,,,,,,
sad,neu,6.866349936,0.12046228,57,M,MiniCPM-V-2_6,Ses01M_script02_2_M045,0,,,,,,
sad,"hap
",12.23148322,0.214587425,57,M,sharegpt4video-8b,Ses01M_script02_2_M045,0,,,,,,
sad,neu,0.895040035,0.015702457,57,M,VideoLLaMA2-7B,Ses01M_script02_2_M045,0,,,,,,
xxx,neu,32.10574222,0.12640056,254,M,MiniCPM-V-2_6,Ses01M_script02_2_M046,0,,,,,,
xxx,"hap
",52.36765909,0.206171886,254,M,sharegpt4video-8b,Ses01M_script02_2_M046,0,,,,,,
xxx,neu,3.719896793,0.014645263,254,M,VideoLLaMA2-7B,Ses01M_script02_2_M046,0,,,,,,
xxx,neu,23.06850457,0.120777511,191,M,MiniCPM-V-2_6,Ses01M_script02_2_M047,0,,,,,,
xxx,"hap
",39.67347145,0.20771451,191,M,sharegpt4video-8b,Ses01M_script02_2_M047,0,,,,,,
xxx,neu,2.845326185,0.014896996,191,M,VideoLLaMA2-7B,Ses01M_script02_2_M047,0,,,,,,
xxx,neu,16.13933563,0.124148736,130,M,MiniCPM-V-2_6,Ses01M_script02_2_M048,0,,,,,,
xxx,"hap
",25.63612747,0.197200981,130,M,sharegpt4video-8b,Ses01M_script02_2_M048,0,,,,,,
xxx,neu,2.194268942,0.016878992,130,M,VideoLLaMA2-7B,Ses01M_script02_2_M048,0,,,,,,
hap,fru,13.7469933,0.129688616,106,M,MiniCPM-V-2_6,Ses01M_script02_2_M049,0,,,,,,
hap,"hap
",22.61922026,0.21338887,106,M,sharegpt4video-8b,Ses01M_script02_2_M049,0,,,,,,
hap,hap,1.773606539,0.016732137,106,M,VideoLLaMA2-7B,Ses01M_script02_2_M049,1,,,,,,
neu,neu,8.733728886,0.132329226,66,M,MiniCPM-V-2_6,Ses01M_script02_2_M050,1,,,,,,
neu,"hap
",13.89430952,0.210519841,66,M,sharegpt4video-8b,Ses01M_script02_2_M050,0,,,,,,
neu,neu,1.231108904,0.018653165,66,M,VideoLLaMA2-7B,Ses01M_script02_2_M050,1,,,,,,
neu,neu,17.74953389,0.125883219,141,M,MiniCPM-V-2_6,Ses01M_script02_2_M051,1,,,,,,
neu,"hap
",31.3403964,0.222272315,141,M,sharegpt4video-8b,Ses01M_script02_2_M051,0,,,,,,
neu,neu,2.163122654,0.015341295,141,M,VideoLLaMA2-7B,Ses01M_script02_2_M051,1,,,,,,
hap,neu,10.91919255,0.129990388,84,M,MiniCPM-V-2_6,Ses01M_script02_2_M052,0,,,,,,
hap,"hap
",16.76942635,0.199636028,84,M,sharegpt4video-8b,Ses01M_script02_2_M052,0,,,,,,
hap,neu,1.402460575,0.016695959,84,M,VideoLLaMA2-7B,Ses01M_script02_2_M052,0,,,,,,
hap,neu,23.98220921,0.127564943,188,M,MiniCPM-V-2_6,Ses01M_script02_2_M053,0,,,,,,
hap,"hap
",38.61528707,0.205400463,188,M,sharegpt4video-8b,Ses01M_script02_2_M053,0,,,,,,
hap,neu,2.490508795,0.013247387,188,M,VideoLLaMA2-7B,Ses01M_script02_2_M053,0,,,,,,
neu,neu,9.218599558,0.113809871,81,M,MiniCPM-V-2_6,Ses01M_script02_2_M054,1,,,,,,
neu,"hap
",17.95118618,0.221619582,81,M,sharegpt4video-8b,Ses01M_script02_2_M054,0,,,,,,
neu,neu,1.340277433,0.016546635,81,M,VideoLLaMA2-7B,Ses01M_script02_2_M054,1,,,,,,
neu,neu,15.75415897,0.127049669,124,F,MiniCPM-V-2_6,Ses01F_script01_3_F000,1,,,,,,
neu,"hap
",26.07959008,0.210319275,124,F,sharegpt4video-8b,Ses01F_script01_3_F000,0,,,,,,
neu,hap,1.830195189,0.014759639,124,F,VideoLLaMA2-7B,Ses01F_script01_3_F000,0,,,,,,
neu,neu,16.44178987,0.116608439,141,F,MiniCPM-V-2_6,Ses01F_script01_3_F001,1,,,,,,
neu,"hap
",30.29817104,0.214880646,141,F,sharegpt4video-8b,Ses01F_script01_3_F001,0,,,,,,
neu,neu,2.328444481,0.016513791,141,F,VideoLLaMA2-7B,Ses01F_script01_3_F001,1,,,,,,
neu,neu,34.38268185,0.127816661,269,F,MiniCPM-V-2_6,Ses01F_script01_3_F002,1,,,,,,
neu,"hap
",56.82012725,0.211227239,269,F,sharegpt4video-8b,Ses01F_script01_3_F002,0,,,,,,
neu,hap,4.213932037,0.015665175,269,F,VideoLLaMA2-7B,Ses01F_script01_3_F002,0,,,,,,
neu,neu,29.67753553,0.126287385,235,F,MiniCPM-V-2_6,Ses01F_script01_3_F003,1,,,,,,
neu,"hap
",49.51046038,0.21068281,235,F,sharegpt4video-8b,Ses01F_script01_3_F003,0,,,,,,
neu,hap,3.394515276,0.014444746,235,F,VideoLLaMA2-7B,Ses01F_script01_3_F003,0,,,,,,
neu,neu,12.09951353,0.122217308,99,F,MiniCPM-V-2_6,Ses01F_script01_3_F004,1,,,,,,
neu,"hap
",21.54152274,0.217591139,99,F,sharegpt4video-8b,Ses01F_script01_3_F004,0,,,,,,
neu,hap,1.835776329,0.018543195,99,F,VideoLLaMA2-7B,Ses01F_script01_3_F004,0,,,,,,
neu,neu,17.54522514,0.129009008,136,F,MiniCPM-V-2_6,Ses01F_script01_3_F005,1,,,,,,
neu,"hap
",28.47331023,0.209362575,136,F,sharegpt4video-8b,Ses01F_script01_3_F005,0,,,,,,
neu,hap,2.348786354,0.017270488,136,F,VideoLLaMA2-7B,Ses01F_script01_3_F005,0,,,,,,
neu,neu,18.8734982,0.128391144,147,F,MiniCPM-V-2_6,Ses01F_script01_3_F006,1,,,,,,
neu,"hap
",32.06994724,0.218162906,147,F,sharegpt4video-8b,Ses01F_script01_3_F006,0,,,,,,
neu,hap,2.163765669,0.014719494,147,F,VideoLLaMA2-7B,Ses01F_script01_3_F006,0,,,,,,
neu,neu,10.64493299,0.122355552,87,F,MiniCPM-V-2_6,Ses01F_script01_3_F007,1,,,,,,
neu,"hap
",19.54175234,0.224617843,87,F,sharegpt4video-8b,Ses01F_script01_3_F007,0,,,,,,
neu,neu,1.715643644,0.019720042,87,F,VideoLLaMA2-7B,Ses01F_script01_3_F007,1,,,,,,
neu,neu,24.12117004,0.127625238,189,F,MiniCPM-V-2_6,Ses01F_script01_3_F008,1,,,,,,
neu,"hap
",36.13363671,0.191183263,189,F,sharegpt4video-8b,Ses01F_script01_3_F008,0,,,,,,
neu,hap,2.789581776,0.014759692,189,F,VideoLLaMA2-7B,Ses01F_script01_3_F008,0,,,,,,
neu,neu,27.37385893,0.12851577,213,F,MiniCPM-V-2_6,Ses01F_script01_3_F009,1,,,,,,
neu,"hap
",43.98791933,0.206516053,213,F,sharegpt4video-8b,Ses01F_script01_3_F009,0,,,,,,
neu,hap,3.613331556,0.016963998,213,F,VideoLLaMA2-7B,Ses01F_script01_3_F009,0,,,,,,
hap,neu,5.489699841,0.127667438,43,F,MiniCPM-V-2_6,Ses01F_script01_3_F010,0,,,,,,
hap,"hap
",9.540874243,0.221880796,43,F,sharegpt4video-8b,Ses01F_script01_3_F010,0,,,,,,
hap,hap,0.888555765,0.020664088,43,F,VideoLLaMA2-7B,Ses01F_script01_3_F010,1,,,,,,
hap,neu,10.70660233,0.127459552,84,F,MiniCPM-V-2_6,Ses01F_script01_3_F011,0,,,,,,
hap,"hap
",19.12717247,0.227704434,84,F,sharegpt4video-8b,Ses01F_script01_3_F011,0,,,,,,
hap,hap,1.624722958,0.01934194,84,F,VideoLLaMA2-7B,Ses01F_script01_3_F011,1,,,,,,
hap,neu,18.94006586,0.122193973,155,F,MiniCPM-V-2_6,Ses01F_script01_3_F012,0,,,,,,
hap,"hap
",33.88129663,0.218589011,155,F,sharegpt4video-8b,Ses01F_script01_3_F012,0,,,,,,
hap,hap,2.614172935,0.016865632,155,F,VideoLLaMA2-7B,Ses01F_script01_3_F012,1,,,,,,
hap,neu,7.15194273,0.130035322,55,F,MiniCPM-V-2_6,Ses01F_script01_3_F013,0,,,,,,
hap,"hap
",11.19906855,0.203619428,55,F,sharegpt4video-8b,Ses01F_script01_3_F013,0,,,,,,
hap,hap,0.854829073,0.015542347,55,F,VideoLLaMA2-7B,Ses01F_script01_3_F013,1,,,,,,
neu,neu,17.80559301,0.120308061,148,F,MiniCPM-V-2_6,Ses01F_script01_3_F014,1,,,,,,
neu,"hap
",32.17144918,0.217374657,148,F,sharegpt4video-8b,Ses01F_script01_3_F014,0,,,,,,
neu,hap,2.54853034,0.0172198,148,F,VideoLLaMA2-7B,Ses01F_script01_3_F014,0,,,,,,
neu,neu,14.15029454,0.128639041,110,F,MiniCPM-V-2_6,Ses01F_script01_3_F015,1,,,,,,
neu,"hap
",21.73839808,0.197621801,110,F,sharegpt4video-8b,Ses01F_script01_3_F015,0,,,,,,
neu,hap,1.737256765,0.015793243,110,F,VideoLLaMA2-7B,Ses01F_script01_3_F015,0,,,,,,
neu,neu,10.89221907,0.121024656,90,F,MiniCPM-V-2_6,Ses01F_script01_3_F016,1,,,,,,
neu,"hap
",18.12597752,0.20139975,90,F,sharegpt4video-8b,Ses01F_script01_3_F016,0,,,,,,
neu,neu,1.796094656,0.019956607,90,F,VideoLLaMA2-7B,Ses01F_script01_3_F016,1,,,,,,
hap,neu,8.674941301,0.131438505,66,F,MiniCPM-V-2_6,Ses01F_script01_3_F017,0,,,,,,
hap,"hap
",15.7164979,0.238128756,66,F,sharegpt4video-8b,Ses01F_script01_3_F017,0,,,,,,
hap,hap,1.350072384,0.020455642,66,F,VideoLLaMA2-7B,Ses01F_script01_3_F017,1,,,,,,
xxx,neu,25.0717504,0.121707526,206,F,MiniCPM-V-2_6,Ses01F_script01_3_F018,0,,,,,,
xxx,"hap
",42.66796613,0.207126049,206,F,sharegpt4video-8b,Ses01F_script01_3_F018,0,,,,,,
xxx,hap,3.290909529,0.015975289,206,F,VideoLLaMA2-7B,Ses01F_script01_3_F018,0,,,,,,
hap,neu,11.26878071,0.134152151,84,F,MiniCPM-V-2_6,Ses01F_script01_3_F019,0,,,,,,
hap,"hap
",17.51359534,0.208495183,84,F,sharegpt4video-8b,Ses01F_script01_3_F019,0,,,,,,
hap,hap,1.484297037,0.017670203,84,F,VideoLLaMA2-7B,Ses01F_script01_3_F019,1,,,,,,
hap,neu,28.22703218,0.125453476,225,F,MiniCPM-V-2_6,Ses01F_script01_3_F020,0,,,,,,
hap,"hap
",47.09471059,0.209309825,225,F,sharegpt4video-8b,Ses01F_script01_3_F020,0,,,,,,
hap,hap,3.54795146,0.015768673,225,F,VideoLLaMA2-7B,Ses01F_script01_3_F020,1,,,,,,
hap,neu,9.584367514,0.115474307,83,F,MiniCPM-V-2_6,Ses01F_script01_3_F021,0,,,,,,
hap,"hap
",17.66978455,0.21288897,83,F,sharegpt4video-8b,Ses01F_script01_3_F021,0,,,,,,
hap,sad,1.625207663,0.019580815,83,F,VideoLLaMA2-7B,Ses01F_script01_3_F021,0,,,,,,
neu,neu,21.09546375,0.130218912,162,F,MiniCPM-V-2_6,Ses01F_script01_3_F022,1,,,,,,
neu,"hap
",33.64326596,0.207674481,162,F,sharegpt4video-8b,Ses01F_script01_3_F022,0,,,,,,
neu,neu,2.493536472,0.0153922,162,F,VideoLLaMA2-7B,Ses01F_script01_3_F022,1,,,,,,
xxx,neu,12.03906631,0.129452326,93,F,MiniCPM-V-2_6,Ses01F_script01_3_F023,0,,,,,,
xxx,"hap
",20.56262994,0.221103548,93,F,sharegpt4video-8b,Ses01F_script01_3_F023,0,,,,,,
xxx,neu,1.71136713,0.018401797,93,F,VideoLLaMA2-7B,Ses01F_script01_3_F023,0,,,,,,
xxx,hap,17.45097446,0.130231153,134,F,MiniCPM-V-2_6,Ses01F_script01_3_F024,0,,,,,,
xxx,"hap
",26.36788249,0.196775242,134,F,sharegpt4video-8b,Ses01F_script01_3_F024,0,,,,,,
xxx,hap,2.315593243,0.017280547,134,F,VideoLLaMA2-7B,Ses01F_script01_3_F024,0,,,,,,
xxx,neu,31.27530432,0.130859014,239,F,MiniCPM-V-2_6,Ses01F_script01_3_F025,0,,,,,,
xxx,"hap
",47.28458738,0.197843462,239,F,sharegpt4video-8b,Ses01F_script01_3_F025,0,,,,,,
xxx,hap,3.575680733,0.014961007,239,F,VideoLLaMA2-7B,Ses01F_script01_3_F025,0,,,,,,
xxx,fru,12.04268479,0.130898748,92,F,MiniCPM-V-2_6,Ses01F_script01_3_F026,0,,,,,,
xxx,"hap
",20.3113687,0.220775747,92,F,sharegpt4video-8b,Ses01F_script01_3_F026,0,,,,,,
xxx,neu,1.618986845,0.017597683,92,F,VideoLLaMA2-7B,Ses01F_script01_3_F026,0,,,,,,
xxx,neu,12.2896235,0.128016911,96,F,MiniCPM-V-2_6,Ses01F_script01_3_F027,0,,,,,,
xxx,"hap
",18.98090148,0.197717724,96,F,sharegpt4video-8b,Ses01F_script01_3_F027,0,,,,,,
xxx,hap,1.697262049,0.017679813,96,F,VideoLLaMA2-7B,Ses01F_script01_3_F027,0,,,,,,
neu,neu,9.355545044,0.123099277,76,F,MiniCPM-V-2_6,Ses01F_script01_3_F028,1,,,,,,
neu,"hap
",17.3201673,0.227896938,76,F,sharegpt4video-8b,Ses01F_script01_3_F028,0,,,,,,
neu,hap,1.539130449,0.020251716,76,F,VideoLLaMA2-7B,Ses01F_script01_3_F028,0,,,,,,
neu,fru,8.722362518,0.128270037,68,F,MiniCPM-V-2_6,Ses01F_script01_3_F029,0,,,,,,
neu,"hap
",16.07696462,0.23642595,68,F,sharegpt4video-8b,Ses01F_script01_3_F029,0,,,,,,
neu,hap,1.433319569,0.021078229,68,F,VideoLLaMA2-7B,Ses01F_script01_3_F029,0,,,,,,
sad,neu,10.1795764,0.128855397,79,F,MiniCPM-V-2_6,Ses01F_script01_3_F030,0,,,,,,
sad,"hap
",16.26781106,0.205921659,79,F,sharegpt4video-8b,Ses01F_script01_3_F030,0,,,,,,
sad,neu,1.335078716,0.016899731,79,F,VideoLLaMA2-7B,Ses01F_script01_3_F030,0,,,,,,
neu,neu,5.368864059,0.11423115,47,F,MiniCPM-V-2_6,Ses01F_script01_3_F031,1,,,,,,
neu,"hap
",10.38684893,0.220996786,47,F,sharegpt4video-8b,Ses01F_script01_3_F031,0,,,,,,
neu,neu,0.85525322,0.018196877,47,F,VideoLLaMA2-7B,Ses01F_script01_3_F031,1,,,,,,
xxx,neu,15.70613456,0.128738808,122,F,MiniCPM-V-2_6,Ses01F_script01_3_F032,0,,,,,,
xxx,"hap
",25.92354584,0.212488081,122,F,sharegpt4video-8b,Ses01F_script01_3_F032,0,,,,,,
xxx,hap,1.850587845,0.015168753,122,F,VideoLLaMA2-7B,Ses01F_script01_3_F032,0,,,,,,
xxx,neu,37.48341441,0.124944715,300,F,MiniCPM-V-2_6,Ses01F_script01_3_F033,0,,,,,,
xxx,"hap
",61.26663351,0.204222112,300,F,sharegpt4video-8b,Ses01F_script01_3_F033,0,,,,,,
xxx,hap,4.707589626,0.015691965,300,F,VideoLLaMA2-7B,Ses01F_script01_3_F033,0,,,,,,
xxx,neu,67.97122693,0.126340571,538,F,MiniCPM-V-2_6,Ses01F_script01_3_F034,0,,,,,,
xxx,"hap
",110.6579697,0.205683959,538,F,sharegpt4video-8b,Ses01F_script01_3_F034,0,,,,,,
xxx,hap,8.578939199,0.015945984,538,F,VideoLLaMA2-7B,Ses01F_script01_3_F034,0,,,,,,
hap,neu,12.17463851,0.115948938,105,F,MiniCPM-V-2_6,Ses01F_script01_3_F035,0,,,,,,
hap,"hap
",20.64949179,0.196661827,105,F,sharegpt4video-8b,Ses01F_script01_3_F035,0,,,,,,
hap,hap,1.784702301,0.016997165,105,F,VideoLLaMA2-7B,Ses01F_script01_3_F035,1,,,,,,
neu,hap,9.595895529,0.127945274,75,F,MiniCPM-V-2_6,Ses01F_script02_2_F000,0,,,,,,
neu,"hap
",16.54955292,0.220660706,75,F,sharegpt4video-8b,Ses01F_script02_2_F000,0,,,,,,
neu,hap,1.295756578,0.017276754,75,F,VideoLLaMA2-7B,Ses01F_script02_2_F000,0,,,,,,
neu,neu,7.356655836,0.129064137,57,F,MiniCPM-V-2_6,Ses01F_script02_2_F001,1,,,,,,
neu,"hap
",11.80012393,0.207019718,57,F,sharegpt4video-8b,Ses01F_script02_2_F001,0,,,,,,
neu,hap,0.863201857,0.015143892,57,F,VideoLLaMA2-7B,Ses01F_script02_2_F001,0,,,,,,
xxx,neu,13.43452644,0.117846723,114,F,MiniCPM-V-2_6,Ses01F_script02_2_F002,0,,,,,,
xxx,"hap
",23.42691422,0.205499248,114,F,sharegpt4video-8b,Ses01F_script02_2_F002,0,,,,,,
xxx,neu,2.005536079,0.017592422,114,F,VideoLLaMA2-7B,Ses01F_script02_2_F002,0,,,,,,
xxx,hap,30.93536282,0.130528957,237,F,MiniCPM-V-2_6,Ses01F_script02_2_F003,0,,,,,,
xxx,"hap
",45.36939096,0.191432029,237,F,sharegpt4video-8b,Ses01F_script02_2_F003,0,,,,,,
xxx,neu,3.598528862,0.015183666,237,F,VideoLLaMA2-7B,Ses01F_script02_2_F003,0,,,,,,
xxx,neu,44.94267297,0.122126829,368,F,MiniCPM-V-2_6,Ses01F_script02_2_F004,0,,,,,,
